f_flight_combination,f_departure_airport_code,f_destination_airport_code,f_airline_code,f_currency_code,f_aircraft_code,f_departure_date,f_arrival_date,f_cabin_class,f_trip_type,f_flight_duration,f_total_amount_fare_total
18559,AOR,SIN,SQ,MYR,B737-8,2026-08-18T15:20:00,2026-08-18T17:00:00,ECONOMY,O,100,399.45
18560,SIN,AOR,SQ,SGD,B737-8,2026-08-19T12:20:00,2026-08-19T13:55:00,ECONOMY,O,95,117.53
18561,AOR,SIN,SQ,MYR,B737-8,2026-08-19T15:20:00,2026-08-19T17:00:00,ECONOMY,O,100,388.52
18562,SIN,AOR,SQ,SGD,B737-8,2026-08-20T12:20:00,2026-08-20T13:55:00,ECONOMY,O,95,117.06
18563,AOR,SIN,SQ,MYR,B737-8,2026-08-20T15:20:00,2026-08-20T17:00:00,ECONOMY,O,100,386.96
18564,SIN,AOR,SQ,SGD,B737-8,2026-08-21T12:20:00,2026-08-21T13:55:00,ECONOMY,O,95,120.12
18565,AOR,SIN,SQ,MYR,B737-8,2026-08-21T15:20:00,2026-08-21T17:00:00,ECONOMY,O,100,397.08
18566,SIN,AOR,SQ,SGD,B737-8,2026-08-22T12:20:00,2026-08-22T13:55:00,ECONOMY,O,95,125.55
18567,AOR,SIN,SQ,MYR,B737-8,2026-08-22T15:20:00,2026-08-22T17:00:00,ECONOMY,O,100,415.05
18568,SIN,AOR,SQ,SGD,B737-8,2026-08-23T12:20:00,2026-08-23T13:55:00,ECONOMY,O,95,123.90
18569,AOR,SIN,SQ,MYR,B737-8,2026-08-23T15:20:00,2026-08-23T17:00:00,ECONOMY,O,100,409.57
18570,SIN,AOR,SQ,SGD,B737-8,2026-08-24T12:20:00,2026-08-24T13:55:00,ECONOMY,O,95,113.99
18571,AOR,SIN,SQ,MYR,B737-8,2026-08-24T15:20:00,2026-08-24T17:00:00,ECONOMY,O,100,376.81
18572,SIN,AOR,SQ,SGD,B737-8,2026-08-25T12:20:00,2026-08-25T13:55:00,ECONOMY,O,95,119.42
18573,AOR,SIN,SQ,MYR,B737-8,2026-08-25T15:20:00,2026-08-25T17:00:00,ECONOMY,O,100,394.75
18574,SIN,AOR,SQ,SGD,B737-8,2026-08-26T12:20:00,2026-08-26T13:55:00,ECONOMY,O,95,122.48
18575,AOR,SIN,SQ,MYR,B737-8,2026-08-26T15:20:00,2026-08-26T17:00:00,ECONOMY,O,100,404.90
18576,SIN,AOR,SQ,SGD,B737-8,2026-08-27T12:20:00,2026-08-27T13:55:00,ECONOMY,O,95,122.01
18577,AOR,SIN,SQ,MYR,B737-8,2026-08-27T15:20:00,2026-08-27T17:00:00,ECONOMY,O,100,403.34
18578,SIN,AOR,SQ,SGD,B737-8,2026-08-28T12:20:00,2026-08-28T13:55:00,ECONOMY,O,95,118.71
18579,AOR,SIN,SQ,MYR,B737-8,2026-08-28T15:20:00,2026-08-28T17:00:00,ECONOMY,O,100,392.41
18580,SIN,AOR,SQ,SGD,B737-8,2026-08-29T12:20:00,2026-08-29T13:55:00,ECONOMY,O,95,124.14
18581,AOR,SIN,SQ,MYR,B737-8,2026-08-29T15:20:00,2026-08-29T17:00:00,ECONOMY,O,100,410.35
18582,SIN,JHB,SQ,SGD,B737-8,2026-05-30T10:10:00,2026-05-30T11:25:00,ECONOMY,O,75,106.69
18583,JHB,SIN,SQ,MYR,B737-8,2026-05-30T12:50:00,2026-05-30T14:10:00,ECONOMY,O,80,355.38
18584,SIN,JHB,SQ,SGD,B737-8,2026-05-31T10:10:00,2026-05-31T11:25:00,ECONOMY,O,75,105.26
18585,JHB,SIN,SQ,MYR,B737-8,2026-05-31T12:50:00,2026-05-31T14:10:00,ECONOMY,O,80,350.61
18586,SIN,JHB,SQ,SGD,B737-8,2026-06-01T10:10:00,2026-06-01T11:25:00,ECONOMY,O,75,96.70
18587,JHB,SIN,SQ,MYR,B737-8,2026-06-01T12:50:00,2026-06-01T14:10:00,ECONOMY,O,80,322.08
18588,SIN,JHB,SQ,SGD,B737-8,2026-06-02T10:10:00,2026-06-02T11:25:00,ECONOMY,O,75,101.39
18589,JHB,SIN,SQ,MYR,B737-8,2026-06-02T12:50:00,2026-06-02T14:10:00,ECONOMY,O,80,337.72
18590,SIN,JHB,SQ,SGD,B737-8,2026-06-03T10:10:00,2026-06-03T11:25:00,ECONOMY,O,75,104.04
18591,JHB,SIN,SQ,MYR,B737-8,2026-06-03T12:50:00,2026-06-03T14:10:00,ECONOMY,O,80,346.53
18592,SIN,JHB,SQ,SGD,B737-8,2026-06-04T10:10:00,2026-06-04T11:25:00,ECONOMY,O,75,103.63
18593,JHB,SIN,SQ,MYR,B737-8,2026-06-04T12:50:00,2026-06-04T14:10:00,ECONOMY,O,80,345.19
18594,SIN,JHB,SQ,SGD,B737-8,2026-06-05T10:10:00,2026-06-05T11:25:00,ECONOMY,O,75,106.28
18595,JHB,SIN,SQ,MYR,B737-8,2026-06-05T12:50:00,2026-06-05T14:10:00,ECONOMY,O,80,354.01
18596,SIN,JHB,SQ,SGD,B737-8,2026-06-06T10:10:00,2026-06-06T11:25:00,ECONOMY,O,75,110.98
18597,JHB,SIN,SQ,MYR,B737-8,2026-06-06T12:50:00,2026-06-06T14:10:00,ECONOMY,O,80,369.64
18598,SIN,JHB,SQ,SGD,B737-8,2026-06-07T10:10:00,2026-06-07T11:25:00,ECONOMY,O,75,109.55
18599,JHB,SIN,SQ,MYR,B737-8,2026-06-07T12:50:00,2026-06-07T14:10:00,ECONOMY,O,80,364.88
18600,SIN,JHB,SQ,SGD,B737-8,2026-06-08T10:10:00,2026-06-08T11:25:00,ECONOMY,O,75,95.47
18601,JHB,SIN,SQ,MYR,B737-8,2026-06-08T12:50:00,2026-06-08T14:10:00,ECONOMY,O,80,318.00
18602,SIN,JHB,SQ,SGD,B737-8,2026-06-09T10:10:00,2026-06-09T11:25:00,ECONOMY,O,75,100.16
18603,JHB,SIN,SQ,MYR,B737-8,2026-06-09T12:50:00,2026-06-09T14:10:00,ECONOMY,O,80,333.64
18604,SIN,JHB,SQ,SGD,B737-8,2026-06-10T10:10:00,2026-06-10T11:25:00,ECONOMY,O,75,102.82
18605,JHB,SIN,SQ,MYR,B737-8,2026-06-10T12:50:00,2026-06-10T14:10:00,ECONOMY,O,80,342.45
18606,SIN,JHB,SQ,SGD,B737-8,2026-06-11T10:10:00,2026-06-11T11:25:00,ECONOMY,O,75,102.41
18607,JHB,SIN,SQ,MYR,B737-8,2026-06-11T12:50:00,2026-06-11T14:10:00,ECONOMY,O,80,341.11
18608,SIN,JHB,SQ,SGD,B737-8,2026-06-12T10:10:00,2026-06-12T11:25:00,ECONOMY,O,75,105.06
18609,JHB,SIN,SQ,MYR,B737-8,2026-06-12T12:50:00,2026-06-12T14:10:00,ECONOMY,O,80,349.93
18610,SIN,JHB,SQ,SGD,B737-8,2026-06-13T10:10:00,2026-06-13T11:25:00,ECONOMY,O,75,109.75
18611,JHB,SIN,SQ,MYR,B737-8,2026-06-13T12:50:00,2026-06-13T14:10:00,ECONOMY,O,80,365.56
18612,SIN,JHB,SQ,SGD,B737-8,2026-06-14T10:10:00,2026-06-14T11:25:00,ECONOMY,O,75,108.32
18613,JHB,SIN,SQ,MYR,B737-8,2026-06-14T12:50:00,2026-06-14T14:10:00,ECONOMY,O,80,360.80
18614,SIN,JHB,SQ,SGD,B737-8,2026-06-15T10:10:00,2026-06-15T11:25:00,ECONOMY,O,75,99.76
18615,JHB,SIN,SQ,MYR,B737-8,2026-06-15T12:50:00,2026-06-15T14:10:00,ECONOMY,O,80,332.27
18616,SIN,JHB,SQ,SGD,B737-8,2026-06-16T10:10:00,2026-06-16T11:25:00,ECONOMY,O,75,104.45
18617,JHB,SIN,SQ,MYR,B737-8,2026-06-16T12:50:00,2026-06-16T14:10:00,ECONOMY,O,80,347.90
18618,SIN,JHB,SQ,SGD,B737-8,2026-06-17T10:10:00,2026-06-17T11:25:00,ECONOMY,O,75,101.59
18619,JHB,SIN,SQ,MYR,B737-8,2026-06-17T12:50:00,2026-06-17T14:10:00,ECONOMY,O,80,338.37
18620,SIN,JHB,SQ,SGD,B737-8,2026-06-18T10:10:00,2026-06-18T11:25:00,ECONOMY,O,75,101.18
18621,JHB,SIN,SQ,MYR,B737-8,2026-06-18T12:50:00,2026-06-18T14:10:00,ECONOMY,O,80,337.03
18622,SIN,JHB,SQ,SGD,B737-8,2026-06-19T10:10:00,2026-06-19T11:25:00,ECONOMY,O,75,103.84
18623,JHB,SIN,SQ,MYR,B737-8,2026-06-19T12:50:00,2026-06-19T14:10:00,ECONOMY,O,80,345.85
18624,SIN,JHB,SQ,SGD,B737-8,2026-06-20T10:10:00,2026-06-20T11:25:00,ECONOMY,O,75,108.53
18625,JHB,SIN,SQ,MYR,B737-8,2026-06-20T12:50:00,2026-06-20T14:10:00,ECONOMY,O,80,361.48
18626,SIN,JHB,SQ,SGD,B737-8,2026-06-21T10:10:00,2026-06-21T11:25:00,ECONOMY,O,75,107.10
18627,JHB,SIN,SQ,MYR,B737-8,2026-06-21T12:50:00,2026-06-21T14:10:00,ECONOMY,O,80,356.72
18628,SIN,JHB,SQ,SGD,B737-8,2026-06-22T10:10:00,2026-06-22T11:25:00,ECONOMY,O,75,98.53
18629,JHB,SIN,SQ,MYR,B737-8,2026-06-22T12:50:00,2026-06-22T14:10:00,ECONOMY,O,80,328.19
18630,SIN,JHB,SQ,SGD,B737-8,2026-06-23T10:10:00,2026-06-23T11:25:00,ECONOMY,O,75,103.22
18631,JHB,SIN,SQ,MYR,B737-8,2026-06-23T12:50:00,2026-06-23T14:10:00,ECONOMY,O,80,343.82
18632,SIN,JHB,SQ,SGD,B737-8,2026-06-24T10:10:00,2026-06-24T11:25:00,ECONOMY,O,75,105.88
18633,JHB,SIN,SQ,MYR,B737-8,2026-06-24T12:50:00,2026-06-24T14:10:00,ECONOMY,O,80,352.67
18634,SIN,JHB,SQ,SGD,B737-8,2026-06-25T10:10:00,2026-06-25T11:25:00,ECONOMY,O,75,105.47
18635,JHB,SIN,SQ,MYR,B737-8,2026-06-25T12:50:00,2026-06-25T14:10:00,ECONOMY,O,80,351.30
18636,SIN,JHB,SQ,SGD,B737-8,2026-06-26T10:10:00,2026-06-26T11:25:00,ECONOMY,O,75,102.61
18637,JHB,SIN,SQ,MYR,B737-8,2026-06-26T12:50:00,2026-06-26T14:10:00,ECONOMY,O,80,341.77
18638,SIN,JHB,SQ,SGD,B737-8,2026-06-27T10:10:00,2026-06-27T11:25:00,ECONOMY,O,75,107.30
18639,JHB,SIN,SQ,MYR,B737-8,2026-06-27T12:50:00,2026-06-27T14:10:00,ECONOMY,O,80,357.40
18640,SIN,JHB,SQ,SGD,B737-8,2026-06-28T10:10:00,2026-06-28T11:25:00,ECONOMY,O,75,105.88
18641,JHB,SIN,SQ,MYR,B737-8,2026-06-28T12:50:00,2026-06-28T14:10:00,ECONOMY,O,80,352.67
18642,SIN,JHB,SQ,SGD,B737-8,2026-06-29T10:10:00,2026-06-29T11:25:00,ECONOMY,O,75,97.31
18643,JHB,SIN,SQ,MYR,B737-8,2026-06-29T12:50:00,2026-06-29T14:10:00,ECONOMY,O,80,324.11
18644,SIN,JHB,SQ,SGD,B737-8,2026-06-30T10:10:00,2026-06-30T11:25:00,ECONOMY,O,75,102.00
18645,JHB,SIN,SQ,MYR,B737-8,2026-06-30T12:50:00,2026-06-30T14:10:00,ECONOMY,O,80,339.74
18646,SIN,JHB,SQ,SGD,B737-8,2026-07-01T10:10:00,2026-07-01T11:25:00,ECONOMY,O,75,104.65
18647,JHB,SIN,SQ,MYR,B737-8,2026-07-01T12:50:00,2026-07-01T14:10:00,ECONOMY,O,80,348.59
18648,SIN,JHB,SQ,SGD,B737-8,2026-07-02T10:10:00,2026-07-02T11:25:00,ECONOMY,O,75,104.24
18649,JHB,SIN,SQ,MYR,B737-8,2026-07-02T12:50:00,2026-07-02T14:10:00,ECONOMY,O,80,347.22
18650,SIN,JHB,SQ,SGD,B737-8,2026-07-03T10:10:00,2026-07-03T11:25:00,ECONOMY,O,75,106.90
18651,JHB,SIN,SQ,MYR,B737-8,2026-07-03T12:50:00,2026-07-03T14:10:00,ECONOMY,O,80,356.06
18652,SIN,JHB,SQ,SGD,B737-8,2026-07-04T10:10:00,2026-07-04T11:25:00,ECONOMY,O,75,111.59
18653,JHB,SIN,SQ,MYR,B737-8,2026-07-04T12:50:00,2026-07-04T14:10:00,ECONOMY,O,80,371.67
18654,SIN,JHB,SQ,SGD,B737-8,2026-07-05T10:10:00,2026-07-05T11:25:00,ECONOMY,O,75,104.65
18655,JHB,SIN,SQ,MYR,B737-8,2026-07-05T12:50:00,2026-07-05T14:10:00,ECONOMY,O,80,348.59
18656,SIN,JHB,SQ,SGD,B737-8,2026-07-06T10:10:00,2026-07-06T11:25:00,ECONOMY,O,75,96.08
18657,JHB,SIN,SQ,MYR,B737-8,2026-07-06T12:50:00,2026-07-06T14:10:00,ECONOMY,O,80,320.03
18658,SIN,JHB,SQ,SGD,B737-8,2026-07-07T10:10:00,2026-07-07T11:25:00,ECONOMY,O,75,100.78
18659,JHB,SIN,SQ,MYR,B737-8,2026-07-07T12:50:00,2026-07-07T14:10:00,ECONOMY,O,80,335.66
18660,SIN,JHB,SQ,SGD,B737-8,2026-07-08T10:10:00,2026-07-08T11:25:00,ECONOMY,O,75,103.43
18661,JHB,SIN,SQ,MYR,B737-8,2026-07-08T12:50:00,2026-07-08T14:10:00,ECONOMY,O,80,344.51
18662,SIN,JHB,SQ,SGD,B737-8,2026-07-09T10:10:00,2026-07-09T11:25:00,ECONOMY,O,75,103.02
18663,JHB,SIN,SQ,MYR,B737-8,2026-07-09T12:50:00,2026-07-09T14:10:00,ECONOMY,O,80,343.14
18664,SIN,JHB,SQ,SGD,B737-8,2026-07-10T10:10:00,2026-07-10T11:25:00,ECONOMY,O,75,105.67
18665,JHB,SIN,SQ,MYR,B737-8,2026-07-10T12:50:00,2026-07-10T14:10:00,ECONOMY,O,80,351.98
18666,SIN,JHB,SQ,SGD,B737-8,2026-07-11T10:10:00,2026-07-11T11:25:00,ECONOMY,O,75,110.36
18667,JHB,SIN,SQ,MYR,B737-8,2026-07-11T12:50:00,2026-07-11T14:10:00,ECONOMY,O,80,367.59
18668,SIN,JHB,SQ,SGD,B737-8,2026-07-12T10:10:00,2026-07-12T11:25:00,ECONOMY,O,75,108.94
18669,JHB,SIN,SQ,MYR,B737-8,2026-07-12T12:50:00,2026-07-12T14:10:00,ECONOMY,O,80,362.85
18670,SIN,JHB,SQ,SGD,B737-8,2026-07-13T10:10:00,2026-07-13T11:25:00,ECONOMY,O,75,100.37
18671,JHB,SIN,SQ,MYR,B737-8,2026-07-13T12:50:00,2026-07-13T14:10:00,ECONOMY,O,80,334.29
18672,SIN,JHB,SQ,SGD,B737-8,2026-07-14T10:10:00,2026-07-14T11:25:00,ECONOMY,O,75,99.55
18673,JHB,SIN,SQ,MYR,B737-8,2026-07-14T12:50:00,2026-07-14T14:10:00,ECONOMY,O,80,331.58
18674,SIN,JHB,SQ,SGD,B737-8,2026-07-15T10:10:00,2026-07-15T11:25:00,ECONOMY,O,75,102.20
18675,JHB,SIN,SQ,MYR,B737-8,2026-07-15T12:50:00,2026-07-15T14:10:00,ECONOMY,O,80,340.43
18676,SIN,JHB,SQ,SGD,B737-8,2026-07-16T10:10:00,2026-07-16T11:25:00,ECONOMY,O,75,101.80
18677,JHB,SIN,SQ,MYR,B737-8,2026-07-16T12:50:00,2026-07-16T14:10:00,ECONOMY,O,80,339.06
18678,SIN,JHB,SQ,SGD,B737-8,2026-07-17T10:10:00,2026-07-17T11:25:00,ECONOMY,O,75,104.45
18679,JHB,SIN,SQ,MYR,B737-8,2026-07-17T12:50:00,2026-07-17T14:10:00,ECONOMY,O,80,347.90
18680,SIN,JHB,SQ,SGD,B737-8,2026-07-18T10:10:00,2026-07-18T11:25:00,ECONOMY,O,75,109.14
18681,JHB,SIN,SQ,MYR,B737-8,2026-07-18T12:50:00,2026-07-18T14:10:00,ECONOMY,O,80,363.54
18682,SIN,JHB,SQ,SGD,B737-8,2026-07-19T10:10:00,2026-07-19T11:25:00,ECONOMY,O,75,107.71
18683,JHB,SIN,SQ,MYR,B737-8,2026-07-19T12:50:00,2026-07-19T14:10:00,ECONOMY,O,80,358.77
18684,SIN,JHB,SQ,SGD,B737-8,2026-07-20T10:10:00,2026-07-20T11:25:00,ECONOMY,O,75,99.14
18685,JHB,SIN,SQ,MYR,B737-8,2026-07-20T12:50:00,2026-07-20T14:10:00,ECONOMY,O,80,330.24
18686,SIN,JHB,SQ,SGD,B737-8,2026-07-21T10:10:00,2026-07-21T11:25:00,ECONOMY,O,75,103.84
18687,JHB,SIN,SQ,MYR,B737-8,2026-07-21T12:50:00,2026-07-21T14:10:00,ECONOMY,O,80,345.85
18688,SIN,JHB,SQ,SGD,B737-8,2026-07-22T10:10:00,2026-07-22T11:25:00,ECONOMY,O,75,106.49
18689,JHB,SIN,SQ,MYR,B737-8,2026-07-22T12:50:00,2026-07-22T14:10:00,ECONOMY,O,80,354.69
18690,SIN,JHB,SQ,SGD,B737-8,2026-07-23T10:10:00,2026-07-23T11:25:00,ECONOMY,O,75,100.57
18691,JHB,SIN,SQ,MYR,B737-8,2026-07-23T12:50:00,2026-07-23T14:10:00,ECONOMY,O,80,334.98
18692,SIN,JHB,SQ,SGD,B737-8,2026-07-24T10:10:00,2026-07-24T11:25:00,ECONOMY,O,75,103.22
18693,JHB,SIN,SQ,MYR,B737-8,2026-07-24T12:50:00,2026-07-24T14:10:00,ECONOMY,O,80,343.82
18694,SIN,JHB,SQ,SGD,B737-8,2026-07-25T10:10:00,2026-07-25T11:25:00,ECONOMY,O,75,107.92
18695,JHB,SIN,SQ,MYR,B737-8,2026-07-25T12:50:00,2026-07-25T14:10:00,ECONOMY,O,80,359.46
18696,SIN,JHB,SQ,SGD,B737-8,2026-07-26T10:10:00,2026-07-26T11:25:00,ECONOMY,O,75,106.49
18697,JHB,SIN,SQ,MYR,B737-8,2026-07-26T12:50:00,2026-07-26T14:10:00,ECONOMY,O,80,354.69
18698,SIN,JHB,SQ,SGD,B737-8,2026-07-27T10:10:00,2026-07-27T11:25:00,ECONOMY,O,75,97.92
18699,JHB,SIN,SQ,MYR,B737-8,2026-07-27T12:50:00,2026-07-27T14:10:00,ECONOMY,O,80,326.16
18700,SIN,JHB,SQ,SGD,B737-8,2026-07-28T10:10:00,2026-07-28T11:25:00,ECONOMY,O,75,102.61
18701,JHB,SIN,SQ,MYR,B737-8,2026-07-28T12:50:00,2026-07-28T14:10:00,ECONOMY,O,80,341.77
18702,SIN,JHB,SQ,SGD,B737-8,2026-07-29T10:10:00,2026-07-29T11:25:00,ECONOMY,O,75,105.26
18703,JHB,SIN,SQ,MYR,B737-8,2026-07-29T12:50:00,2026-07-29T14:10:00,ECONOMY,O,80,350.61
18704,SIN,JHB,SQ,SGD,B737-8,2026-07-30T10:10:00,2026-07-30T11:25:00,ECONOMY,O,75,104.86
18705,JHB,SIN,SQ,MYR,B737-8,2026-07-30T12:50:00,2026-07-30T14:10:00,ECONOMY,O,80,349.24
18706,SIN,JHB,SQ,SGD,B737-8,2026-07-31T10:10:00,2026-07-31T11:25:00,ECONOMY,O,75,107.51
18707,JHB,SIN,SQ,MYR,B737-8,2026-07-31T12:50:00,2026-07-31T14:10:00,ECONOMY,O,80,358.09
18708,SIN,JHB,SQ,SGD,B737-8,2026-08-01T10:10:00,2026-08-01T11:25:00,ECONOMY,O,75,106.69
18709,JHB,SIN,SQ,MYR,B737-8,2026-08-01T12:50:00,2026-08-01T14:10:00,ECONOMY,O,80,355.38
18710,SIN,JHB,SQ,SGD,B737-8,2026-08-02T10:10:00,2026-08-02T11:25:00,ECONOMY,O,75,105.26
18711,JHB,SIN,SQ,MYR,B737-8,2026-08-02T12:50:00,2026-08-02T14:10:00,ECONOMY,O,80,350.61
18712,SIN,JHB,SQ,SGD,B737-8,2026-08-03T10:10:00,2026-08-03T11:25:00,ECONOMY,O,75,96.70
18713,JHB,SIN,SQ,MYR,B737-8,2026-08-03T12:50:00,2026-08-03T14:10:00,ECONOMY,O,80,322.08
18714,SIN,JHB,SQ,SGD,B737-8,2026-08-04T10:10:00,2026-08-04T11:25:00,ECONOMY,O,75,101.39
18715,JHB,SIN,SQ,MYR,B737-8,2026-08-04T12:50:00,2026-08-04T14:10:00,ECONOMY,O,80,337.72
18716,SIN,JHB,SQ,SGD,B737-8,2026-08-05T10:10:00,2026-08-05T11:25:00,ECONOMY,O,75,104.04
18717,JHB,SIN,SQ,MYR,B737-8,2026-08-05T12:50:00,2026-08-05T14:10:00,ECONOMY,O,80,346.53
18718,SIN,JHB,SQ,SGD,B737-8,2026-08-06T10:10:00,2026-08-06T11:25:00,ECONOMY,O,75,103.63
18719,JHB,SIN,SQ,MYR,B737-8,2026-08-06T12:50:00,2026-08-06T14:10:00,ECONOMY,O,80,345.19
18720,SIN,JHB,SQ,SGD,B737-8,2026-08-07T10:10:00,2026-08-07T11:25:00,ECONOMY,O,75,106.28
18721,JHB,SIN,SQ,MYR,B737-8,2026-08-07T12:50:00,2026-08-07T14:10:00,ECONOMY,O,80,354.01
18722,SIN,JHB,SQ,SGD,B737-8,2026-08-08T10:10:00,2026-08-08T11:25:00,ECONOMY,O,75,110.98
18723,JHB,SIN,SQ,MYR,B737-8,2026-08-08T12:50:00,2026-08-08T14:10:00,ECONOMY,O,80,369.64
18724,SIN,JHB,SQ,SGD,B737-8,2026-08-09T10:10:00,2026-08-09T11:25:00,ECONOMY,O,75,109.55
18725,JHB,SIN,SQ,MYR,B737-8,2026-08-09T12:50:00,2026-08-09T14:10:00,ECONOMY,O,80,364.88
18726,SIN,JHB,SQ,SGD,B737-8,2026-08-10T10:10:00,2026-08-10T11:25:00,ECONOMY,O,75,95.47
18727,JHB,SIN,SQ,MYR,B737-8,2026-08-10T12:50:00,2026-08-10T14:10:00,ECONOMY,O,80,318.00
18728,SIN,JHB,SQ,SGD,B737-8,2026-08-11T10:10:00,2026-08-11T11:25:00,ECONOMY,O,75,100.16
18729,JHB,SIN,SQ,MYR,B737-8,2026-08-11T12:50:00,2026-08-11T14:10:00,ECONOMY,O,80,333.64
18730,SIN,JHB,SQ,SGD,B737-8,2026-08-12T10:10:00,2026-08-12T11:25:00,ECONOMY,O,75,102.82
18731,JHB,SIN,SQ,MYR,B737-8,2026-08-12T12:50:00,2026-08-12T14:10:00,ECONOMY,O,80,342.45
18732,SIN,JHB,SQ,SGD,B737-8,2026-08-13T10:10:00,2026-08-13T11:25:00,ECONOMY,O,75,102.41
18733,JHB,SIN,SQ,MYR,B737-8,2026-08-13T12:50:00,2026-08-13T14:10:00,ECONOMY,O,80,341.11
18734,SIN,JHB,SQ,SGD,B737-8,2026-08-14T10:10:00,2026-08-14T11:25:00,ECONOMY,O,75,105.06
18735,JHB,SIN,SQ,MYR,B737-8,2026-08-14T12:50:00,2026-08-14T14:10:00,ECONOMY,O,80,349.93
18736,SIN,JHB,SQ,SGD,B737-8,2026-08-15T10:10:00,2026-08-15T11:25:00,ECONOMY,O,75,109.75
18737,JHB,SIN,SQ,MYR,B737-8,2026-08-15T12:50:00,2026-08-15T14:10:00,ECONOMY,O,80,365.56
18738,SIN,JHB,SQ,SGD,B737-8,2026-08-16T10:10:00,2026-08-16T11:25:00,ECONOMY,O,75,108.32
18739,JHB,SIN,SQ,MYR,B737-8,2026-08-16T12:50:00,2026-08-16T14:10:00,ECONOMY,O,80,360.80
18740,SIN,JHB,SQ,SGD,B737-8,2026-08-17T10:10:00,2026-08-17T11:25:00,ECONOMY,O,75,99.76
18741,JHB,SIN,SQ,MYR,B737-8,2026-08-17T12:50:00,2026-08-17T14:10:00,ECONOMY,O,80,332.27
18742,SIN,JHB,SQ,SGD,B737-8,2026-08-18T10:10:00,2026-08-18T11:25:00,ECONOMY,O,75,104.45
18743,JHB,SIN,SQ,MYR,B737-8,2026-08-18T12:50:00,2026-08-18T14:10:00,ECONOMY,O,80,347.90
18744,SIN,JHB,SQ,SGD,B737-8,2026-08-19T10:10:00,2026-08-19T11:25:00,ECONOMY,O,75,101.59
18745,JHB,SIN,SQ,MYR,B737-8,2026-08-19T12:50:00,2026-08-19T14:10:00,ECONOMY,O,80,338.37
18746,SIN,JHB,SQ,SGD,B737-8,2026-08-20T10:10:00,2026-08-20T11:25:00,ECONOMY,O,75,101.18
18747,JHB,SIN,SQ,MYR,B737-8,2026-08-20T12:50:00,2026-08-20T14:10:00,ECONOMY,O,80,337.03
18748,SIN,JHB,SQ,SGD,B737-8,2026-08-21T10:10:00,2026-08-21T11:25:00,ECONOMY,O,75,103.84
18749,JHB,SIN,SQ,MYR,B737-8,2026-08-21T12:50:00,2026-08-21T14:10:00,ECONOMY,O,80,345.85
18750,SIN,JHB,SQ,SGD,B737-8,2026-08-22T10:10:00,2026-08-22T11:25:00,ECONOMY,O,75,108.53
18751,JHB,SIN,SQ,MYR,B737-8,2026-08-22T12:50:00,2026-08-22T14:10:00,ECONOMY,O,80,361.48
18752,SIN,JHB,SQ,SGD,B737-8,2026-08-23T10:10:00,2026-08-23T11:25:00,ECONOMY,O,75,107.10
18753,JHB,SIN,SQ,MYR,B737-8,2026-08-23T12:50:00,2026-08-23T14:10:00,ECONOMY,O,80,356.72
18754,SIN,JHB,SQ,SGD,B737-8,2026-08-24T10:10:00,2026-08-24T11:25:00,ECONOMY,O,75,98.53
18755,JHB,SIN,SQ,MYR,B737-8,2026-08-24T12:50:00,2026-08-24T14:10:00,ECONOMY,O,80,328.19
18756,SIN,JHB,SQ,SGD,B737-8,2026-08-25T10:10:00,2026-08-25T11:25:00,ECONOMY,O,75,103.22
18757,JHB,SIN,SQ,MYR,B737-8,2026-08-25T12:50:00,2026-08-25T14:10:00,ECONOMY,O,80,343.82
18758,SIN,JHB,SQ,SGD,B737-8,2026-08-26T10:10:00,2026-08-26T11:25:00,ECONOMY,O,75,105.88
18759,JHB,SIN,SQ,MYR,B737-8,2026-08-26T12:50:00,2026-08-26T14:10:00,ECONOMY,O,80,352.67
18760,SIN,JHB,SQ,SGD,B737-8,2026-08-27T10:10:00,2026-08-27T11:25:00,ECONOMY,O,75,105.47
18761,JHB,SIN,SQ,MYR,B737-8,2026-08-27T12:50:00,2026-08-27T14:10:00,ECONOMY,O,80,351.30
18762,SIN,JHB,SQ,SGD,B737-8,2026-08-28T10:10:00,2026-08-28T11:25:00,ECONOMY,O,75,102.61
18763,JHB,SIN,SQ,MYR,B737-8,2026-08-28T12:50:00,2026-08-28T14:10:00,ECONOMY,O,80,341.77
18764,SIN,JHB,SQ,SGD,B737-8,2026-08-29T10:10:00,2026-08-29T11:25:00,ECONOMY,O,75,107.30
18765,JHB,SIN,SQ,MYR,B737-8,2026-08-29T12:50:00,2026-08-29T14:10:00,ECONOMY,O,80,357.40
18766,SIN,TGG,SQ,SGD,B737-8,2026-05-30T11:00:00,2026-05-30T12:25:00,ECONOMY,O,85,112.97
18767,TGG,SIN,SQ,MYR,B737-8,2026-05-30T14:15:00,2026-05-30T15:45:00,ECONOMY,O,90,375.12
18768,SIN,TGG,SQ,SGD,B737-8,2026-05-31T11:00:00,2026-05-31T12:25:00,ECONOMY,O,85,111.46
18769,TGG,SIN,SQ,MYR,B737-8,2026-05-31T14:15:00,2026-05-31T15:45:00,ECONOMY,O,90,370.08
18770,SIN,TGG,SQ,SGD,B737-8,2026-06-01T11:00:00,2026-06-01T12:25:00,ECONOMY,O,85,102.38
18771,TGG,SIN,SQ,MYR,B737-8,2026-06-01T14:15:00,2026-06-01T15:45:00,ECONOMY,O,90,339.96
