f_departure_airport_code,f_destination_airport_code,f_airline_code,f_currency_code,f_aircraft_code,f_departure_date,f_arrival_date,f_cabin_class,f_trip_type,f_flight_duration,f_total_amount_fare_total,f_num_of_last_seats
SIN,OLB,SQ,SGD,A350-900,2026-06-18T23:05:00,2026-06-19T12:25:00,ECONOMY,O,800,496.99,11
OLB,SIN,SQ,EUR,A350-900,2026-06-18T09:55:00,2026-06-18T22:45:00,ECONOMY,O,770,349.1,181
SIN,OLB,SQ,SGD,A350-900,2026-06-19T23:05:00,2026-06-20T12:25:00,ECONOMY,O,800,510.02,494
OLB,SIN,SQ,EUR,A350-900,2026-06-19T09:55:00,2026-06-19T22:45:00,ECONOMY,O,770,358.25,457
SIN,OLB,SQ,SGD,A350-900,2026-06-20T23:05:00,2026-06-21T12:25:00,ECONOMY,O,800,533.06,474
OLB,SIN,SQ,EUR,A350-900,2026-06-20T09:55:00,2026-06-20T22:45:00,ECONOMY,O,770,374.44,343
SIN,OLB,SQ,SGD,A350-900,2026-06-21T23:05:00,2026-06-22T12:25:00,ECONOMY,O,800,526.05,293
OLB,SIN,SQ,EUR,A350-900,2026-06-21T09:55:00,2026-06-21T22:45:00,ECONOMY,O,770,369.51,484
SIN,OLB,SQ,SGD,A350-900,2026-06-22T23:05:00,2026-06-23T12:25:00,ECONOMY,O,800,483.97,63
OLB,SIN,SQ,EUR,A350-900,2026-06-22T09:55:00,2026-06-22T22:45:00,ECONOMY,O,770,339.95,467
SIN,OLB,SQ,SGD,A350-900,2026-06-23T23:05:00,2026-06-24T12:25:00,ECONOMY,O,800,507.01,76
OLB,SIN,SQ,EUR,A350-900,2026-06-23T09:55:00,2026-06-23T22:45:00,ECONOMY,O,770,356.14,429
SIN,OLB,SQ,SGD,A350-900,2026-06-24T23:05:00,2026-06-25T12:25:00,ECONOMY,O,800,520.04,111
OLB,SIN,SQ,EUR,A350-900,2026-06-24T09:55:00,2026-06-24T22:45:00,ECONOMY,O,770,365.29,129
SIN,OLB,SQ,SGD,A350-900,2026-06-25T23:05:00,2026-06-26T12:25:00,ECONOMY,O,800,518.03,200
OLB,SIN,SQ,EUR,A350-900,2026-06-25T09:55:00,2026-06-25T22:45:00,ECONOMY,O,770,363.88,418
SIN,OLB,SQ,SGD,A350-900,2026-06-26T23:05:00,2026-06-27T12:25:00,ECONOMY,O,800,504.01,479
OLB,SIN,SQ,EUR,A350-900,2026-06-26T09:55:00,2026-06-26T22:45:00,ECONOMY,O,770,354.03,313
SIN,OLB,SQ,SGD,A350-900,2026-06-27T23:05:00,2026-06-28T12:25:00,ECONOMY,O,800,527.05,432
OLB,SIN,SQ,EUR,A350-900,2026-06-27T09:55:00,2026-06-27T22:45:00,ECONOMY,O,770,370.21,56
SIN,OLB,SQ,SGD,A350-900,2026-06-28T23:05:00,2026-06-29T12:25:00,ECONOMY,O,800,520.04,231
OLB,SIN,SQ,EUR,A350-900,2026-06-28T09:55:00,2026-06-28T22:45:00,ECONOMY,O,770,365.29,30
SIN,OLB,SQ,SGD,A350-900,2026-06-29T23:05:00,2026-06-30T12:25:00,ECONOMY,O,800,477.95,167
OLB,SIN,SQ,EUR,A350-900,2026-06-29T09:55:00,2026-06-29T22:45:00,ECONOMY,O,770,335.73,357
SIN,OLB,SQ,SGD,A350-900,2026-06-30T23:05:00,2026-07-01T12:25:00,ECONOMY,O,800,501.0,168
OLB,SIN,SQ,EUR,A350-900,2026-06-30T09:55:00,2026-06-30T22:45:00,ECONOMY,O,770,351.91,386
SIN,OLB,SQ,SGD,A350-900,2026-07-01T23:05:00,2026-07-02T12:25:00,ECONOMY,O,800,514.03,381
OLB,SIN,SQ,EUR,A350-900,2026-07-01T09:55:00,2026-07-01T22:45:00,ECONOMY,O,770,361.07,419
SIN,OLB,SQ,SGD,A350-900,2026-07-02T23:05:00,2026-07-03T12:25:00,ECONOMY,O,800,512.02,244
OLB,SIN,SQ,EUR,A350-900,2026-07-02T09:55:00,2026-07-02T22:45:00,ECONOMY,O,770,359.65,159
SIN,OLB,SQ,SGD,A350-900,2026-07-03T23:05:00,2026-07-04T12:25:00,ECONOMY,O,800,525.05,414
OLB,SIN,SQ,EUR,A350-900,2026-07-03T09:55:00,2026-07-03T22:45:00,ECONOMY,O,770,368.81,266
SIN,OLB,SQ,SGD,A350-900,2026-07-04T23:05:00,2026-07-05T12:25:00,ECONOMY,O,800,548.09,174
OLB,SIN,SQ,EUR,A350-900,2026-07-04T09:55:00,2026-07-04T22:45:00,ECONOMY,O,770,385.0,86
SIN,OLB,SQ,SGD,A350-900,2026-07-05T23:05:00,2026-07-06T12:25:00,ECONOMY,O,800,514.03,94
OLB,SIN,SQ,EUR,A350-900,2026-07-05T09:55:00,2026-07-05T22:45:00,ECONOMY,O,770,361.07,55
SIN,OLB,SQ,SGD,A350-900,2026-07-06T23:05:00,2026-07-07T12:25:00,ECONOMY,O,800,471.94,402
OLB,SIN,SQ,EUR,A350-900,2026-07-06T09:55:00,2026-07-06T22:45:00,ECONOMY,O,770,331.5,410
SIN,OLB,SQ,SGD,A350-900,2026-07-07T23:05:00,2026-07-08T12:25:00,ECONOMY,O,800,494.99,56
OLB,SIN,SQ,EUR,A350-900,2026-07-07T09:55:00,2026-07-07T22:45:00,ECONOMY,O,770,347.69,222
SIN,OLB,SQ,SGD,A350-900,2026-07-08T23:05:00,2026-07-09T12:25:00,ECONOMY,O,800,508.01,488
OLB,SIN,SQ,EUR,A350-900,2026-07-08T09:55:00,2026-07-08T22:45:00,ECONOMY,O,770,356.84,496
SIN,OLB,SQ,SGD,A350-900,2026-07-09T23:05:00,2026-07-10T12:25:00,ECONOMY,O,800,506.01,68
OLB,SIN,SQ,EUR,A350-900,2026-07-09T09:55:00,2026-07-09T22:45:00,ECONOMY,O,770,355.43,63
SIN,OLB,SQ,SGD,A350-900,2026-07-10T23:05:00,2026-07-11T12:25:00,ECONOMY,O,800,519.04,351
OLB,SIN,SQ,EUR,A350-900,2026-07-10T09:55:00,2026-07-10T22:45:00,ECONOMY,O,770,364.59,21
SIN,OLB,SQ,SGD,A350-900,2026-07-11T23:05:00,2026-07-12T12:25:00,ECONOMY,O,800,542.08,201
OLB,SIN,SQ,EUR,A350-900,2026-07-11T09:55:00,2026-07-11T22:45:00,ECONOMY,O,770,380.77,15
SIN,OLB,SQ,SGD,A350-900,2026-07-12T23:05:00,2026-07-13T12:25:00,ECONOMY,O,800,535.07,318
OLB,SIN,SQ,EUR,A350-900,2026-07-12T09:55:00,2026-07-12T22:45:00,ECONOMY,O,770,375.84,153
SIN,OLB,SQ,SGD,A350-900,2026-07-13T23:05:00,2026-07-14T12:25:00,ECONOMY,O,800,492.98,355
OLB,SIN,SQ,EUR,A350-900,2026-07-13T09:55:00,2026-07-13T22:45:00,ECONOMY,O,770,346.29,270
SIN,OLB,SQ,SGD,A350-900,2026-07-14T23:05:00,2026-07-15T12:25:00,ECONOMY,O,800,488.98,82
OLB,SIN,SQ,EUR,A350-900,2026-07-14T09:55:00,2026-07-14T22:45:00,ECONOMY,O,770,343.47,183
SIN,OLB,SQ,SGD,A350-900,2026-07-15T23:05:00,2026-07-16T12:25:00,ECONOMY,O,800,502.0,241
OLB,SIN,SQ,EUR,A350-900,2026-07-15T09:55:00,2026-07-15T22:45:00,ECONOMY,O,770,352.62,279
SIN,OLB,SQ,SGD,A350-900,2026-07-16T23:05:00,2026-07-17T12:25:00,ECONOMY,O,800,500.0,437
OLB,SIN,SQ,EUR,A350-900,2026-07-16T09:55:00,2026-07-16T22:45:00,ECONOMY,O,770,351.21,456
SIN,OLB,SQ,SGD,A350-900,2026-07-17T23:05:00,2026-07-18T12:25:00,ECONOMY,O,800,513.02,371
OLB,SIN,SQ,EUR,A350-900,2026-07-17T09:55:00,2026-07-17T22:45:00,ECONOMY,O,770,360.36,231
SIN,OLB,SQ,SGD,A350-900,2026-07-18T23:05:00,2026-07-19T12:25:00,ECONOMY,O,800,536.07,61
OLB,SIN,SQ,EUR,A350-900,2026-07-18T09:55:00,2026-07-18T22:45:00,ECONOMY,O,770,376.55,125
SIN,OLB,SQ,SGD,A350-900,2026-07-19T23:05:00,2026-07-20T12:25:00,ECONOMY,O,800,529.06,35
OLB,SIN,SQ,EUR,A350-900,2026-07-19T09:55:00,2026-07-19T22:45:00,ECONOMY,O,770,371.62,62
SIN,OLB,SQ,SGD,A350-900,2026-07-20T23:05:00,2026-07-21T12:25:00,ECONOMY,O,800,486.97,374
OLB,SIN,SQ,EUR,A350-900,2026-07-20T09:55:00,2026-07-20T22:45:00,ECONOMY,O,770,342.06,38
SIN,OLB,SQ,SGD,A350-900,2026-07-21T23:05:00,2026-07-22T12:25:00,ECONOMY,O,800,510.02,28
OLB,SIN,SQ,EUR,A350-900,2026-07-21T09:55:00,2026-07-21T22:45:00,ECONOMY,O,770,358.25,312
SIN,OLB,SQ,SGD,A350-900,2026-07-22T23:05:00,2026-07-23T12:25:00,ECONOMY,O,800,523.04,401
OLB,SIN,SQ,EUR,A350-900,2026-07-22T09:55:00,2026-07-22T22:45:00,ECONOMY,O,770,367.4,288
SIN,OLB,SQ,SGD,A350-900,2026-07-23T23:05:00,2026-07-24T12:25:00,ECONOMY,O,800,493.99,126
OLB,SIN,SQ,EUR,A350-900,2026-07-23T09:55:00,2026-07-23T22:45:00,ECONOMY,O,770,346.99,115
SIN,OLB,SQ,SGD,A350-900,2026-07-24T23:05:00,2026-07-25T12:25:00,ECONOMY,O,800,507.01,428
OLB,SIN,SQ,EUR,A350-900,2026-07-24T09:55:00,2026-07-24T22:45:00,ECONOMY,O,770,356.14,488
SIN,OLB,SQ,SGD,A350-900,2026-07-25T23:05:00,2026-07-26T12:25:00,ECONOMY,O,800,530.06,318
OLB,SIN,SQ,EUR,A350-900,2026-07-25T09:55:00,2026-07-25T22:45:00,ECONOMY,O,770,372.32,236
SIN,OLB,SQ,SGD,A350-900,2026-07-26T23:05:00,2026-07-27T12:25:00,ECONOMY,O,800,523.04,361
OLB,SIN,SQ,EUR,A350-900,2026-07-26T09:55:00,2026-07-26T22:45:00,ECONOMY,O,770,367.4,195
SIN,OLB,SQ,SGD,A350-900,2026-07-27T23:05:00,2026-07-28T12:25:00,ECONOMY,O,800,480.96,270
OLB,SIN,SQ,EUR,A350-900,2026-07-27T09:55:00,2026-07-27T22:45:00,ECONOMY,O,770,337.84,25
SIN,OLB,SQ,SGD,A350-900,2026-07-28T23:05:00,2026-07-29T12:25:00,ECONOMY,O,800,504.01,282
OLB,SIN,SQ,EUR,A350-900,2026-07-28T09:55:00,2026-07-28T22:45:00,ECONOMY,O,770,354.03,169
SIN,OLB,SQ,SGD,A350-900,2026-07-29T23:05:00,2026-07-30T12:25:00,ECONOMY,O,800,517.03,367
OLB,SIN,SQ,EUR,A350-900,2026-07-29T09:55:00,2026-07-29T22:45:00,ECONOMY,O,770,363.18,259
SIN,OLB,SQ,SGD,A350-900,2026-07-30T23:05:00,2026-07-31T12:25:00,ECONOMY,O,800,515.03,233
OLB,SIN,SQ,EUR,A350-900,2026-07-30T09:55:00,2026-07-30T22:45:00,ECONOMY,O,770,361.77,265
SIN,OLB,SQ,SGD,A350-900,2026-07-31T23:05:00,2026-08-01T12:25:00,ECONOMY,O,800,528.05,189
OLB,SIN,SQ,EUR,A350-900,2026-07-31T09:55:00,2026-07-31T22:45:00,ECONOMY,O,770,370.92,29
SIN,OLB,SQ,SGD,A350-900,2026-08-01T23:05:00,2026-08-02T12:25:00,ECONOMY,O,800,524.05,121
OLB,SIN,SQ,EUR,A350-900,2026-08-01T09:55:00,2026-08-01T22:45:00,ECONOMY,O,770,368.1,129
SIN,OLB,SQ,SGD,A350-900,2026-08-02T23:05:00,2026-08-03T12:25:00,ECONOMY,O,800,517.03,203
OLB,SIN,SQ,EUR,A350-900,2026-08-02T09:55:00,2026-08-02T22:45:00,ECONOMY,O,770,363.18,477
SIN,OLB,SQ,SGD,A350-900,2026-08-03T23:05:00,2026-08-04T12:25:00,ECONOMY,O,800,474.95,120
OLB,SIN,SQ,EUR,A350-900,2026-08-03T09:55:00,2026-08-03T22:45:00,ECONOMY,O,770,333.62,219
SIN,OLB,SQ,SGD,A350-900,2026-08-04T23:05:00,2026-08-05T12:25:00,ECONOMY,O,800,497.99,10
OLB,SIN,SQ,EUR,A350-900,2026-08-04T09:55:00,2026-08-04T22:45:00,ECONOMY,O,770,349.8,67
SIN,OLB,SQ,SGD,A350-900,2026-08-05T23:05:00,2026-08-06T12:25:00,ECONOMY,O,800,511.02,102
OLB,SIN,SQ,EUR,A350-900,2026-08-05T09:55:00,2026-08-05T22:45:00,ECONOMY,O,770,358.95,230
SIN,OLB,SQ,SGD,A350-900,2026-08-06T23:05:00,2026-08-07T12:25:00,ECONOMY,O,800,509.02,220
OLB,SIN,SQ,EUR,A350-900,2026-08-06T09:55:00,2026-08-06T22:45:00,ECONOMY,O,770,357.54,437
SIN,OLB,SQ,SGD,A350-900,2026-08-07T23:05:00,2026-08-08T12:25:00,ECONOMY,O,800,522.04,241
OLB,SIN,SQ,EUR,A350-900,2026-08-07T09:55:00,2026-08-07T22:45:00,ECONOMY,O,770,366.7,271
SIN,OLB,SQ,SGD,A350-900,2026-08-08T23:05:00,2026-08-09T12:25:00,ECONOMY,O,800,545.09,373
OLB,SIN,SQ,EUR,A350-900,2026-08-08T09:55:00,2026-08-08T22:45:00,ECONOMY,O,770,382.89,112
SIN,OLB,SQ,SGD,A350-900,2026-08-09T23:05:00,2026-08-10T12:25:00,ECONOMY,O,800,538.07,59
OLB,SIN,SQ,EUR,A350-900,2026-08-09T09:55:00,2026-08-09T22:45:00,ECONOMY,O,770,377.95,383
SIN,OLB,SQ,SGD,A350-900,2026-08-10T23:05:00,2026-08-11T12:25:00,ECONOMY,O,800,468.94,119
OLB,SIN,SQ,EUR,A350-900,2026-08-10T09:55:00,2026-08-10T22:45:00,ECONOMY,O,770,329.39,465
SIN,OLB,SQ,SGD,A350-900,2026-08-11T23:05:00,2026-08-12T12:25:00,ECONOMY,O,800,491.98,97
OLB,SIN,SQ,EUR,A350-900,2026-08-11T09:55:00,2026-08-11T22:45:00,ECONOMY,O,770,345.58,29
SIN,OLB,SQ,SGD,A350-900,2026-08-12T23:05:00,2026-08-13T12:25:00,ECONOMY,O,800,505.01,23
OLB,SIN,SQ,EUR,A350-900,2026-08-12T09:55:00,2026-08-12T22:45:00,ECONOMY,O,770,354.73,142
SIN,OLB,SQ,SGD,A350-900,2026-08-13T23:05:00,2026-08-14T12:25:00,ECONOMY,O,800,503.0,434
OLB,SIN,SQ,EUR,A350-900,2026-08-13T09:55:00,2026-08-13T22:45:00,ECONOMY,O,770,353.32,305
SIN,OLB,SQ,SGD,A350-900,2026-08-14T23:05:00,2026-08-15T12:25:00,ECONOMY,O,800,516.03,43
OLB,SIN,SQ,EUR,A350-900,2026-08-14T09:55:00,2026-08-14T22:45:00,ECONOMY,O,770,362.48,389
SIN,OLB,SQ,SGD,A350-900,2026-08-15T23:05:00,2026-08-16T12:25:00,ECONOMY,O,800,539.08,217
OLB,SIN,SQ,EUR,A350-900,2026-08-15T09:55:00,2026-08-15T22:45:00,ECONOMY,O,770,378.66,310
SIN,OLB,SQ,SGD,A350-900,2026-08-16T23:05:00,2026-08-17T12:25:00,ECONOMY,O,800,532.06,208
OLB,SIN,SQ,EUR,A350-900,2026-08-16T09:55:00,2026-08-16T22:45:00,ECONOMY,O,770,373.73,89
SIN,OLB,SQ,SGD,A350-900,2026-08-17T23:05:00,2026-08-18T12:25:00,ECONOMY,O,800,489.98,80
OLB,SIN,SQ,EUR,A350-900,2026-08-17T09:55:00,2026-08-17T22:45:00,ECONOMY,O,770,344.18,164
SIN,OLB,SQ,SGD,A350-900,2026-08-18T23:05:00,2026-08-19T12:25:00,ECONOMY,O,800,513.02,87
OLB,SIN,SQ,EUR,A350-900,2026-08-18T09:55:00,2026-08-18T22:45:00,ECONOMY,O,770,360.36,87
SIN,OLB,SQ,SGD,A350-900,2026-08-19T23:05:00,2026-08-20T12:25:00,ECONOMY,O,800,499.0,181
OLB,SIN,SQ,EUR,A350-900,2026-08-19T09:55:00,2026-08-19T22:45:00,ECONOMY,O,770,350.51,298
SIN,OLB,SQ,SGD,A350-900,2026-08-20T23:05:00,2026-08-21T12:25:00,ECONOMY,O,800,496.99,42
OLB,SIN,SQ,EUR,A350-900,2026-08-20T09:55:00,2026-08-20T22:45:00,ECONOMY,O,770,349.1,309
SIN,OLB,SQ,SGD,A350-900,2026-08-21T23:05:00,2026-08-22T12:25:00,ECONOMY,O,800,510.02,285
OLB,SIN,SQ,EUR,A350-900,2026-08-21T09:55:00,2026-08-21T22:45:00,ECONOMY,O,770,358.25,376
SIN,OLB,SQ,SGD,A350-900,2026-08-22T23:05:00,2026-08-23T12:25:00,ECONOMY,O,800,533.06,429
OLB,SIN,SQ,EUR,A350-900,2026-08-22T09:55:00,2026-08-22T22:45:00,ECONOMY,O,770,374.44,16
SIN,OLB,SQ,SGD,A350-900,2026-08-23T23:05:00,2026-08-24T12:25:00,ECONOMY,O,800,526.05,169
OLB,SIN,SQ,EUR,A350-900,2026-08-23T09:55:00,2026-08-23T22:45:00,ECONOMY,O,770,369.51,249
SIN,OLB,SQ,SGD,A350-900,2026-08-24T23:05:00,2026-08-25T12:25:00,ECONOMY,O,800,483.97,460
OLB,SIN,SQ,EUR,A350-900,2026-08-24T09:55:00,2026-08-24T22:45:00,ECONOMY,O,770,339.95,432
SIN,OLB,SQ,SGD,A350-900,2026-08-25T23:05:00,2026-08-26T12:25:00,ECONOMY,O,800,507.01,486
OLB,SIN,SQ,EUR,A350-900,2026-08-25T09:55:00,2026-08-25T22:45:00,ECONOMY,O,770,356.14,33
SIN,OLB,SQ,SGD,A350-900,2026-08-26T23:05:00,2026-08-27T12:25:00,ECONOMY,O,800,520.04,223
OLB,SIN,SQ,EUR,A350-900,2026-08-26T09:55:00,2026-08-26T22:45:00,ECONOMY,O,770,365.29,79
SIN,OLB,SQ,SGD,A350-900,2026-08-27T23:05:00,2026-08-28T12:25:00,ECONOMY,O,800,518.03,377
OLB,SIN,SQ,EUR,A350-900,2026-08-27T09:55:00,2026-08-27T22:45:00,ECONOMY,O,770,363.88,225
SIN,OLB,SQ,SGD,A350-900,2026-08-28T23:05:00,2026-08-29T12:25:00,ECONOMY,O,800,504.01,113
OLB,SIN,SQ,EUR,A350-900,2026-08-28T09:55:00,2026-08-28T22:45:00,ECONOMY,O,770,354.03,224
SIN,OLB,SQ,SGD,A350-900,2026-08-29T23:05:00,2026-08-30T12:25:00,ECONOMY,O,800,527.05,63
OLB,SIN,SQ,EUR,A350-900,2026-08-29T09:55:00,2026-08-29T22:45:00,ECONOMY,O,770,370.21,303
SIN,AHO,SQ,SGD,A350-900,2026-05-30T22:55:00,2026-05-31T12:10:00,ECONOMY,O,795,519.86,339
AHO,SIN,SQ,EUR,A350-900,2026-05-30T09:45:00,2026-05-30T22:30:00,ECONOMY,O,765,365.27,345
SIN,AHO,SQ,SGD,A350-900,2026-05-31T22:55:00,2026-06-01T12:10:00,ECONOMY,O,795,512.9,212
AHO,SIN,SQ,EUR,A350-900,2026-05-31T09:45:00,2026-05-31T22:30:00,ECONOMY,O,765,360.38,297
SIN,AHO,SQ,SGD,A350-900,2026-06-01T22:55:00,2026-06-02T12:10:00,ECONOMY,O,795,471.16,54
AHO,SIN,SQ,EUR,A350-900,2026-06-01T09:45:00,2026-06-01T22:30:00,ECONOMY,O,765,331.05,326
SIN,AHO,SQ,SGD,A350-900,2026-06-02T22:55:00,2026-06-03T12:10:00,ECONOMY,O,795,494.02,207
AHO,SIN,SQ,EUR,A350-900,2026-06-02T09:45:00,2026-06-02T22:30:00,ECONOMY,O,765,347.11,225
SIN,AHO,SQ,SGD,A350-900,2026-06-03T22:55:00,2026-06-04T12:10:00,ECONOMY,O,795,506.94,490
AHO,SIN,SQ,EUR,A350-900,2026-06-03T09:45:00,2026-06-03T22:30:00,ECONOMY,O,765,356.19,318
SIN,AHO,SQ,SGD,A350-900,2026-06-04T22:55:00,2026-06-05T12:10:00,ECONOMY,O,795,504.95,393
AHO,SIN,SQ,EUR,A350-900,2026-06-04T09:45:00,2026-06-04T22:30:00,ECONOMY,O,765,354.8,444
SIN,AHO,SQ,SGD,A350-900,2026-06-05T22:55:00,2026-06-06T12:10:00,ECONOMY,O,795,517.87,341
AHO,SIN,SQ,EUR,A350-900,2026-06-05T09:45:00,2026-06-05T22:30:00,ECONOMY,O,765,363.88,193
SIN,AHO,SQ,SGD,A350-900,2026-06-06T22:55:00,2026-06-07T12:10:00,ECONOMY,O,795,540.74,36
AHO,SIN,SQ,EUR,A350-900,2026-06-06T09:45:00,2026-06-06T22:30:00,ECONOMY,O,765,379.94,175
SIN,AHO,SQ,SGD,A350-900,2026-06-07T22:55:00,2026-06-08T12:10:00,ECONOMY,O,795,533.78,327
AHO,SIN,SQ,EUR,A350-900,2026-06-07T09:45:00,2026-06-07T22:30:00,ECONOMY,O,765,375.05,283
SIN,AHO,SQ,SGD,A350-900,2026-06-08T22:55:00,2026-06-09T12:10:00,ECONOMY,O,795,465.19,392
AHO,SIN,SQ,EUR,A350-900,2026-06-08T09:45:00,2026-06-08T22:30:00,ECONOMY,O,765,326.86,374
SIN,AHO,SQ,SGD,A350-900,2026-06-09T22:55:00,2026-06-10T12:10:00,ECONOMY,O,795,488.05,112
AHO,SIN,SQ,EUR,A350-900,2026-06-09T09:45:00,2026-06-09T22:30:00,ECONOMY,O,765,342.92,457
SIN,AHO,SQ,SGD,A350-900,2026-06-10T22:55:00,2026-06-11T12:10:00,ECONOMY,O,795,500.98,342
AHO,SIN,SQ,EUR,A350-900,2026-06-10T09:45:00,2026-06-10T22:30:00,ECONOMY,O,765,352.0,382
SIN,AHO,SQ,SGD,A350-900,2026-06-11T22:55:00,2026-06-12T12:10:00,ECONOMY,O,795,498.99,113
AHO,SIN,SQ,EUR,A350-900,2026-06-11T09:45:00,2026-06-11T22:30:00,ECONOMY,O,765,350.6,423
SIN,AHO,SQ,SGD,A350-900,2026-06-12T22:55:00,2026-06-13T12:10:00,ECONOMY,O,795,511.91,254
AHO,SIN,SQ,EUR,A350-900,2026-06-12T09:45:00,2026-06-12T22:30:00,ECONOMY,O,765,359.68,314
SIN,AHO,SQ,SGD,A350-900,2026-06-13T22:55:00,2026-06-14T12:10:00,ECONOMY,O,795,534.77,178
AHO,SIN,SQ,EUR,A350-900,2026-06-13T09:45:00,2026-06-13T22:30:00,ECONOMY,O,765,375.75,125
SIN,AHO,SQ,SGD,A350-900,2026-06-14T22:55:00,2026-06-15T12:10:00,ECONOMY,O,795,527.81,150
AHO,SIN,SQ,EUR,A350-900,2026-06-14T09:45:00,2026-06-14T22:30:00,ECONOMY,O,765,370.86,427
SIN,AHO,SQ,SGD,A350-900,2026-06-15T22:55:00,2026-06-16T12:10:00,ECONOMY,O,795,486.07,365
AHO,SIN,SQ,EUR,A350-900,2026-06-15T09:45:00,2026-06-15T22:30:00,ECONOMY,O,765,341.52,487
SIN,AHO,SQ,SGD,A350-900,2026-06-16T22:55:00,2026-06-17T12:10:00,ECONOMY,O,795,508.93,134
AHO,SIN,SQ,EUR,A350-900,2026-06-16T09:45:00,2026-06-16T22:30:00,ECONOMY,O,765,357.59,34
SIN,AHO,SQ,SGD,A350-900,2026-06-17T22:55:00,2026-06-18T12:10:00,ECONOMY,O,795,495.01,203
AHO,SIN,SQ,EUR,A350-900,2026-06-17T09:45:00,2026-06-17T22:30:00,ECONOMY,O,765,347.81,393
SIN,AHO,SQ,SGD,A350-900,2026-06-18T22:55:00,2026-06-19T12:10:00,ECONOMY,O,795,493.02,109
AHO,SIN,SQ,EUR,A350-900,2026-06-18T09:45:00,2026-06-18T22:30:00,ECONOMY,O,765,346.41,411
SIN,AHO,SQ,SGD,A350-900,2026-06-19T22:55:00,2026-06-20T12:10:00,ECONOMY,O,795,505.95,14
AHO,SIN,SQ,EUR,A350-900,2026-06-19T09:45:00,2026-06-19T22:30:00,ECONOMY,O,765,355.49,28
SIN,AHO,SQ,SGD,A350-900,2026-06-20T22:55:00,2026-06-21T12:10:00,ECONOMY,O,795,528.81,179
AHO,SIN,SQ,EUR,A350-900,2026-06-20T09:45:00,2026-06-20T22:30:00,ECONOMY,O,765,371.55,283
SIN,AHO,SQ,SGD,A350-900,2026-06-21T22:55:00,2026-06-22T12:10:00,ECONOMY,O,795,521.85,263
AHO,SIN,SQ,EUR,A350-900,2026-06-21T09:45:00,2026-06-21T22:30:00,ECONOMY,O,765,366.67,130
SIN,AHO,SQ,SGD,A350-900,2026-06-22T22:55:00,2026-06-23T12:10:00,ECONOMY,O,795,480.1,41
AHO,SIN,SQ,EUR,A350-900,2026-06-22T09:45:00,2026-06-22T22:30:00,ECONOMY,O,765,337.33,158
SIN,AHO,SQ,SGD,A350-900,2026-06-23T22:55:00,2026-06-24T12:10:00,ECONOMY,O,795,502.96,275
AHO,SIN,SQ,EUR,A350-900,2026-06-23T09:45:00,2026-06-23T22:30:00,ECONOMY,O,765,353.4,46
SIN,AHO,SQ,SGD,A350-900,2026-06-24T22:55:00,2026-06-25T12:10:00,ECONOMY,O,795,515.89,186
AHO,SIN,SQ,EUR,A350-900,2026-06-24T09:45:00,2026-06-24T22:30:00,ECONOMY,O,765,362.48,351
SIN,AHO,SQ,SGD,A350-900,2026-06-25T22:55:00,2026-06-26T12:10:00,ECONOMY,O,795,513.9,22
AHO,SIN,SQ,EUR,A350-900,2026-06-25T09:45:00,2026-06-25T22:30:00,ECONOMY,O,765,361.08,192
SIN,AHO,SQ,SGD,A350-900,2026-06-26T22:55:00,2026-06-27T12:10:00,ECONOMY,O,795,499.98,154
AHO,SIN,SQ,EUR,A350-900,2026-06-26T09:45:00,2026-06-26T22:30:00,ECONOMY,O,765,351.31,274
SIN,AHO,SQ,SGD,A350-900,2026-06-27T22:55:00,2026-06-28T12:10:00,ECONOMY,O,795,522.84,97
AHO,SIN,SQ,EUR,A350-900,2026-06-27T09:45:00,2026-06-27T22:30:00,ECONOMY,O,765,367.37,437
SIN,AHO,SQ,SGD,A350-900,2026-06-28T22:55:00,2026-06-29T12:10:00,ECONOMY,O,795,515.89,471
AHO,SIN,SQ,EUR,A350-900,2026-06-28T09:45:00,2026-06-28T22:30:00,ECONOMY,O,765,362.48,55
SIN,AHO,SQ,SGD,A350-900,2026-06-29T22:55:00,2026-06-30T12:10:00,ECONOMY,O,795,474.14,401
AHO,SIN,SQ,EUR,A350-900,2026-06-29T09:45:00,2026-06-29T22:30:00,ECONOMY,O,765,333.15,128
SIN,AHO,SQ,SGD,A350-900,2026-06-30T22:55:00,2026-07-01T12:10:00,ECONOMY,O,795,497.0,430
AHO,SIN,SQ,EUR,A350-900,2026-06-30T09:45:00,2026-06-30T22:30:00,ECONOMY,O,765,349.21,28
SIN,AHO,SQ,SGD,A350-900,2026-07-01T22:55:00,2026-07-02T12:10:00,ECONOMY,O,795,509.92,456
AHO,SIN,SQ,EUR,A350-900,2026-07-01T09:45:00,2026-07-01T22:30:00,ECONOMY,O,765,358.29,229
SIN,AHO,SQ,SGD,A350-900,2026-07-02T22:55:00,2026-07-03T12:10:00,ECONOMY,O,795,507.93,439
AHO,SIN,SQ,EUR,A350-900,2026-07-02T09:45:00,2026-07-02T22:30:00,ECONOMY,O,765,356.89,242
SIN,AHO,SQ,SGD,A350-900,2026-07-03T22:55:00,2026-07-04T12:10:00,ECONOMY,O,795,520.86,103
AHO,SIN,SQ,EUR,A350-900,2026-07-03T09:45:00,2026-07-03T22:30:00,ECONOMY,O,765,365.97,464
SIN,AHO,SQ,SGD,A350-900,2026-07-04T22:55:00,2026-07-05T12:10:00,ECONOMY,O,795,543.72,260
